station,date,year,month,day,variable,avg_value
2,2024-03-03,2024,3,3,WDS,4.0619506086956525
2,2024-03-04,2024,3,4,O3,3.6446266086956522
2,2024-03-04,2024,3,4,PM10,33.53610347826087
2,2024-03-04,2024,3,4,PM2,32.9294
2,2024-03-04,2024,3,4,RAIN,0.0645531304347826
2,2024-03-04,2024,3,4,RH,77.3391304347826
2,2024-03-04,2024,3,4,So2,0.959345294117647
2,2024-03-04,2024,3,4,WDD,207.20639304347827
2,2024-03-04,2024,3,4,WDS,3.4608937391304346
2,2024-03-05,2024,3,5,O3,3.559836086956522
2,2024-03-05,2024,3,5,PM10,39.63962260869565
2,2024-03-05,2024,3,5,PM2,27.91014347826087
2,2024-03-05,2024,3,5,RAIN,0.0008695652173913044
2,2024-03-05,2024,3,5,RH,72.13605
2,2024-03-05,2024,3,5,So2,1.781242043478261
2,2024-03-05,2024,3,5,WDD,220.31666521739132
2,2024-03-05,2024,3,5,WDS,3.8142029130434785
2,2024-03-06,2024,3,6,O3,4.068652347826087
2,2024-03-06,2024,3,6,PM10,52.24401739130435
2,2024-03-06,2024,3,6,PM2,45.98191956521739
2,2024-03-06,2024,3,6,RAIN,0.003949260869565217
2,2024-03-06,2024,3,6,RH,68.03275391304348
2,2024-03-06,2024,3,6,So2,2.2702514782608696
2,2024-03-06,2024,3,6,WDD,184.57023608695653
2,2024-03-06,2024,3,6,WDS,3.7185990434782608
2,2024-03-07,2024,3,7,O3,4.0975908260869565
2,2024-03-07,2024,3,7,PM10,59.42258
2,2024-03-07,2024,3,7,PM2,45.73671913043478
2,2024-03-07,2024,3,7,RAIN,0.0012439565217391305
2,2024-03-07,2024,3,7,RH,65.65114173913044
2,2024-03-07,2024,3,7,So2,2.5773746086956524
2,2024-03-07,2024,3,7,WDD,158.61611826086957
2,2024-03-07,2024,3,7,WDS,2.745217304347826
2,2024-03-08,2024,3,8,O3,2.595344652173913
2,2024-03-08,2024,3,8,PM10,53.98399130434783
2,2024-03-08,2024,3,8,PM2,41.7613747826087
2,2024-03-08,2024,3,8,RAIN,0.0007970869565217391
2,2024-03-08,2024,3,8,RH,67.69349652173912
2,2024-03-08,2024,3,8,So2,1.3154918695652174
2,2024-03-08,2024,3,8,WDD,177.45012130434782
2,2024-03-08,2024,3,8,WDS,2.4952898695652173
2,2024-03-09,2024,3,9,O3,1.6757163913043478
2,2024-03-09,2024,3,9,PM10,47.457793478260875
2,2024-03-09,2024,3,9,PM2,30.724188695652174
2,2024-03-09,2024,3,9,RAIN,0.0
2,2024-03-09,2024,3,9,RH,69.53220391304349
2,2024-03-09,2024,3,9,So2,0.6458910454545455
2,2024-03-09,2024,3,9,WDD,174.74487434782608
2,2024-03-09,2024,3,9,WDS,2.2617874347826086
2,2024-03-10,2024,3,10,O3,2.8082067391304344
2,2024-03-10,2024,3,10,PM10,27.5295
2,2024-03-10,2024,3,10,PM2,22.02382152173913
2,2024-03-10,2024,3,10,RAIN,0.0008695652173913042
2,2024-03-10,2024,3,10,RH,59.88711391304348
2,2024-03-10,2024,3,10,So2,0.7185736521739131
2,2024-03-10,2024,3,10,WDD,142.7301404347826
2,2024-03-10,2024,3,10,WDS,2.4678288260869565
2,2024-03-11,2024,3,11,O3,2.985393608695652
2,2024-03-11,2024,3,11,PM10,41.8504652173913
2,2024-03-11,2024,3,11,PM2,29.96167565217391
2,2024-03-11,2024,3,11,RAIN,0.001938391304347826
2,2024-03-11,2024,3,11,RH,64.80276043478261
2,2024-03-11,2024,3,11,So2,1.3386739130434784
2,2024-03-11,2024,3,11,WDD,122.97246391304347
2,2024-03-11,2024,3,11,WDS,3.111841695652174
2,2024-03-12,2024,3,12,O3,1.574124875
2,2024-03-12,2024,3,12,PM10,32.75485375
2,2024-03-12,2024,3,12,PM2,29.161725
2,2024-03-12,2024,3,12,RAIN,0.0
2,2024-03-12,2024,3,12,RH,71.87154625
2,2024-03-12,2024,3,12,So2,1.583692625
2,2024-03-12,2024,3,12,WDD,93.1545125
2,2024-03-12,2024,3,12,WDS,3.0256423750000003
2,2024-04-03,2024,4,3,O3,46.58746
2,2024-04-03,2024,4,3,PM10,24.992463333333333
2,2024-04-03,2024,4,3,PM2,15.0829193
2,2024-04-03,2024,4,3,RAIN,0.2719505
2,2024-04-03,2024,4,3,RH,80.36501666666668
2,2024-04-03,2024,4,3,So2,29.877571
2,2024-04-03,2024,4,3,WDD,235.32088333333334
2,2024-04-03,2024,4,3,WDS,2.91257075
2,2024-04-04,2024,4,4,PM10,24.621834347826088
2,2024-04-04,2024,4,4,PM2,18.77608747826087
2,2024-04-04,2024,4,4,RAIN,0.020308086956521736
2,2024-04-04,2024,4,4,RH,77.33519869565217
2,2024-04-04,2024,4,4,So2,0.2197195
2,2024-04-04,2024,4,4,WDD,161.72656913043477
2,2024-04-04,2024,4,4,WDS,2.5334541304347824
2,2024-04-05,2024,4,5,PM10,28.96672217391304
2,2024-04-05,2024,4,5,PM2,17.031339826086956
2,2024-04-05,2024,4,5,RAIN,0.13058578260869566
2,2024-04-05,2024,4,5,RH,67.87220869565218
2,2024-04-05,2024,4,5,So2,2.1780938636363634
2,2024-04-05,2024,4,5,WDD,159.14039391304348
2,2024-04-05,2024,4,5,WDS,3.1958514782608693
2,2024-04-06,2024,4,6,PM10,28.093982608695654
2,2024-04-06,2024,4,6,PM2,15.74993752173913
2,2024-04-06,2024,4,6,RAIN,0.0
2,2024-04-06,2024,4,6,RH,62.51673913043478
2,2024-04-06,2024,4,6,So2,1.1427714
2,2024-04-06,2024,4,6,WDD,102.92826
2,2024-04-06,2024,4,6,WDS,3.299039869565217
2,2024-04-07,2024,4,7,PM10,34.54508826086956
2,2024-04-07,2024,4,7,PM2,20.96821143478261
2,2024-04-07,2024,4,7,RAIN,0.0
2,2024-04-07,2024,4,7,RH,58.90954086956522
2,2024-04-07,2024,4,7,So2,2.195160260869565
2,2024-04-07,2024,4,7,WDD,125.55886695652174
2,2024-04-07,2024,4,7,WDS,2.307795913043478
2,2024-04-08,2024,4,8,PM10,40.50987391304348
2,2024-04-08,2024,4,8,PM2,25.041441304347828
2,2024-04-08,2024,4,8,RAIN,0.0
2,2024-04-08,2024,4,8,RH,62.13239869565218
2,2024-04-08,2024,4,8,So2,1.5436369565217392
2,2024-04-08,2024,4,8,WDD,107.92246608695652
2,2024-04-08,2024,4,8,WDS,3.4588165652173912
2,2024-04-09,2024,4,9,PM10,53.2699447826087
2,2024-04-09,2024,4,9,PM2,33.87964217391304
2,2024-04-09,2024,4,9,RAIN,0.0
2,2024-04-09,2024,4,9,RH,57.493744782608694
2,2024-04-09,2024,4,9,So2,3.6285124347826088
2,2024-04-09,2024,4,9,WDD,111.1337
2,2024-04-09,2024,4,9,WDS,2.822107565217391
2,2024-04-10,2024,4,10,O3,10.225404
2,2024-04-10,2024,4,10,PM10,55.00710565217391
2,2024-04-10,2024,4,10,PM2,41.284455217391304
2,2024-04-10,2024,4,10,RAIN,0.0
2,2024-04-10,2024,4,10,RH,63.68597347826087
2,2024-04-10,2024,4,10,So2,2.9015216521739133
2,2024-04-10,2024,4,10,WDD,189.19074695652174
2,2024-04-10,2024,4,10,WDS,2.7423431304347825
2,2024-04-11,2024,4,11,PM10,56.85146863636364
2,2024-04-11,2024,4,11,PM2,42.58173409090909
2,2024-04-11,2024,4,11,RAIN,0.0
2,2024-04-11,2024,4,11,RH,70.07472227272727
2,2024-04-11,2024,4,11,So2,2.654583272727273
2,2024-04-11,2024,4,11,WDD,209.5313768181818
2,2024-04-11,2024,4,11,WDS,3.083762681818182
2,2024-04-12,2024,4,12,PM10,52.42011818181818
2,2024-04-12,2024,4,12,PM2,39.82051863636364
2,2024-04-12,2024,4,12,RAIN,0.0
2,2024-04-12,2024,4,12,RH,65.70666636363636
2,2024-04-12,2024,4,12,So2,5.3511061363636365
2,2024-04-12,2024,4,12,WDD,160.2366818181818
2,2024-04-12,2024,4,12,WDS,3.950050545454545
2,2024-04-13,2024,4,13,PM10,52.270724782608696
2,2024-04-13,2024,4,13,PM2,39.18495782608696
2,2024-04-13,2024,4,13,RAIN,0.0006521739130434782
2,2024-04-13,2024,4,13,RH,62.69819434782608
2,2024-04-13,2024,4,13,So2,7.716093695652174
2,2024-04-13,2024,4,13,WDD,164.39860869565217
2,2024-04-13,2024,4,13,WDS,3.4599336086956525
2,2024-04-14,2024,4,14,PM10,43.60406826086956
2,2024-04-14,2024,4,14,PM2,37.992991304347825
2,2024-04-14,2024,4,14,RAIN,0.0
2,2024-04-14,2024,4,14,RH,67.8277956521739
2,2024-04-14,2024,4,14,So2,4.134391086956521
2,2024-04-14,2024,4,14,WDD,185.66594304347825
2,2024-04-14,2024,4,14,WDS,3.045398478260869
2,2024-04-15,2024,4,15,O3,0.352884
2,2024-04-15,2024,4,15,PM10,55.68116043478261
2,2024-04-15,2024,4,15,PM2,48.16660695652174
2,2024-04-15,2024,4,15,RAIN,0.0
2,2024-04-15,2024,4,15,RH,67.18626869565217
2,2024-04-15,2024,4,15,So2,4.268865652173913
2,2024-04-15,2024,4,15,WDD,193.35524695652174
2,2024-04-15,2024,4,15,WDS,3.3740519565217393
2,2024-04-16,2024,4,16,PM10,52.746772173913044
2,2024-04-16,2024,4,16,PM2,42.284988695652174
2,2024-04-16,2024,4,16,RAIN,0.0
2,2024-04-16,2024,4,16,RH,66.66733086956522
2,2024-04-16,2024,4,16,So2,5.992565
2,2024-04-16,2024,4,16,WDD,196.39208913043475
2,2024-04-16,2024,4,16,WDS,3.6876630434782607
2,2024-04-17,2024,4,17,PM10,51.97707086956522
2,2024-04-17,2024,4,17,PM2,40.51831782608696
2,2024-04-17,2024,4,17,RAIN,0.018128
2,2024-04-17,2024,4,17,RH,62.75125565217392
2,2024-04-17,2024,4,17,So2,7.134962695652174
2,2024-04-17,2024,4,17,WDD,174.1275947826087
2,2024-04-17,2024,4,17,WDS,3.4264190869565216
2,2024-04-18,2024,4,18,PM10,55.76716652173913
2,2024-04-18,2024,4,18,PM2,50.77677826086956
2,2024-04-18,2024,4,18,RAIN,0.03550121739130435
2,2024-04-18,2024,4,18,RH,74.9636095652174
2,2024-04-18,2024,4,18,So2,3.0925569565217392
2,2024-04-18,2024,4,18,WDD,237.88375217391302
2,2024-04-18,2024,4,18,WDS,3.4674396956521742
2,2024-04-19,2024,4,19,PM10,20.34074681818182
2,2024-04-19,2024,4,19,PM2,20.84144704761905
2,2024-04-19,2024,4,19,RAIN,0.3418571363636364
2,2024-04-19,2024,4,19,RH,76.40518863636363
2,2024-04-19,2024,4,19,So2,2.477004590909091
2,2024-04-19,2024,4,19,WDD,196.34469272727273
2,2024-04-19,2024,4,19,WDS,2.6713068181818183
2,2024-04-20,2024,4,20,PM10,15.292164217391305
2,2024-04-20,2024,4,20,PM2,5.630189590909091
2,2024-04-20,2024,4,20,RAIN,0.001956565217391304
2,2024-04-20,2024,4,20,RH,79.12268739130434
2,2024-04-20,2024,4,20,So2,2.335937608695652
2,2024-04-20,2024,4,20,WDD,213.69951304347825
2,2024-04-20,2024,4,20,WDS,2.5507004782608695
2,2024-04-21,2024,4,21,PM10,7.225217913043479
2,2024-04-21,2024,4,21,PM2,8.005309826086958
2,2024-04-21,2024,4,21,RAIN,0.0013526521739130434
2,2024-04-21,2024,4,21,RH,73.97160695652174
2,2024-04-21,2024,4,21,So2,0.8199814117647058
2,2024-04-21,2024,4,21,WDD,205.5978795652174
2,2024-04-21,2024,4,21,WDS,3.2116183913043477
2,2024-04-22,2024,4,22,PM10,9.558847608695652
2,2024-04-22,2024,4,22,PM2,11.631891739130435
2,2024-04-22,2024,4,22,RAIN,0.020388521739130434
2,2024-04-22,2024,4,22,RH,79.38173304347826
2,2024-04-22,2024,4,22,So2,2.6304409545454543
2,2024-04-22,2024,4,22,WDD,155.15476956521738
2,2024-04-22,2024,4,22,WDS,3.338580956521739
2,2024-04-23,2024,4,23,PM10,30.26201643478261
2,2024-04-23,2024,4,23,PM2,22.48111208695652
2,2024-04-23,2024,4,23,RAIN,0.31132304347826084
2,2024-04-23,2024,4,23,RH,77.12545434782609
2,2024-04-23,2024,4,23,So2,1.9125550434782608
2,2024-04-23,2024,4,23,WDD,243.41025652173914
2,2024-04-23,2024,4,23,WDS,3.1539433478260865
2,2024-04-24,2024,4,24,PM10,22.197445217391305
2,2024-04-24,2024,4,24,PM2,15.93113447826087
2,2024-04-24,2024,4,24,RAIN,0.0
2,2024-04-24,2024,4,24,RH,68.64477086956522
2,2024-04-24,2024,4,24,So2,1.959115956521739
2,2024-04-24,2024,4,24,WDD,172.3243352173913
2,2024-04-24,2024,4,24,WDS,2.5657185652173915
2,2024-04-25,2024,4,25,PM10,27.76132
2,2024-04-25,2024,4,25,PM2,19.38392
2,2024-04-25,2024,4,25,RAIN,0.0
2,2024-04-25,2024,4,25,RH,69.36444
2,2024-04-25,2024,4,25,So2,2.087023
2,2024-04-25,2024,4,25,WDD,186.4889
2,2024-04-25,2024,4,25,WDS,3.264722
2,2024-04-26,2024,4,26,PM10,23.283625
2,2024-04-26,2024,4,26,PM2,32.806765
2,2024-04-26,2024,4,26,RAIN,0.0
2,2024-04-26,2024,4,26,RH,86.966665
2,2024-04-26,2024,4,26,So2,1.096346
2,2024-04-26,2024,4,26,WDD,269.78679999999997
2,2024-04-26,2024,4,26,WDS,2.2824305000000003
2,2024-04-27,2024,4,27,PM10,17.83248
2,2024-04-27,2024,4,27,PM2,25.56942
2,2024-04-27,2024,4,27,RAIN,0.0
2,2024-04-27,2024,4,27,RH,86.78333
2,2024-04-27,2024,4,27,So2,0.987955
2,2024-04-27,2024,4,27,WDD,245.4042
2,2024-04-27,2024,4,27,WDS,1.637222
2,2024-04-28,2024,4,28,PM10,9.34901
2,2024-04-28,2024,4,28,PM2,13.23591
2,2024-04-28,2024,4,28,RAIN,0.0
2,2024-04-28,2024,4,28,RH,83.135625
2,2024-04-28,2024,4,28,So2,1.431066
2,2024-04-28,2024,4,28,WDD,279.3
2,2024-04-28,2024,4,28,WDS,4.655486
2,2024-04-29,2024,4,29,PM10,21.74311808695652
2,2024-04-29,2024,4,29,PM2,19.39485591304348
2,2024-04-29,2024,4,29,RAIN,0.0
2,2024-04-29,2024,4,29,RH,76.66043608695652
2,2024-04-29,2024,4,29,So2,1.501689611111111
2,2024-04-29,2024,4,29,WDD,166.54124695652175
2,2024-04-29,2024,4,29,WDS,2.960012130434783
2,2024-04-30,2024,4,30,PM10,28.49782
2,2024-04-30,2024,4,30,PM2,22.78979
2,2024-04-30,2024,4,30,RAIN,0.0
2,2024-04-30,2024,4,30,RH,87.30028
2,2024-04-30,2024,4,30,So2,0.353553
2,2024-04-30,2024,4,30,WDD,259.0389
2,2024-04-30,2024,4,30,WDS,1.855
2,2024-05-01,2024,5,1,PM2,18.515585
2,2024-05-01,2024,5,1,RAIN,0.0
2,2024-05-01,2024,5,1,RH,71.36263500000001
2,2024-05-01,2024,5,1,So2,1.2206175
2,2024-05-01,2024,5,1,WDD,169.35829999999999
2,2024-05-01,2024,5,1,WDS,2.7502775
2,2024-05-02,2024,5,2,PM10,33.60870846153846
2,2024-05-02,2024,5,2,PM2,19.86049852173913
2,2024-05-02,2024,5,2,RAIN,0.01830313043478261
2,2024-05-02,2024,5,2,RH,72.92716695652175
2,2024-05-02,2024,5,2,So2,3.018058173913044
2,2024-05-02,2024,5,2,WDD,188.9674534782609
2,2024-05-02,2024,5,2,WDS,2.699221
2,2024-05-03,2024,5,3,O3,39.8871014
2,2024-05-03,2024,5,3,PM10,23.274347826086956
2,2024-05-03,2024,5,3,PM2,20.175731304347828
2,2024-05-03,2024,5,3,RAIN,7.247826086956523e-05
2,2024-05-03,2024,5,3,RH,78.30312217391304
2,2024-05-03,2024,5,3,So2,16.154755136363637
2,2024-05-03,2024,5,3,WDD,207.0022356521739
2,2024-05-03,2024,5,3,WDS,3.0951811739130433
2,2024-05-04,2024,5,4,O3,5.830649043478261
2,2024-05-04,2024,5,4,PM10,27.198655478260868
2,2024-05-04,2024,5,4,PM2,20.12019847826087
2,2024-05-04,2024,5,4,RAIN,0.05271239130434783
2,2024-05-04,2024,5,4,RH,78.55250608695653
2,2024-05-04,2024,5,4,So2,6.973590434782609
2,2024-05-04,2024,5,4,WDD,181.88708043478263
2,2024-05-04,2024,5,4,WDS,2.7080254347826087
2,2024-05-05,2024,5,5,O3,5.567013
2,2024-05-05,2024,5,5,PM10,11.943824
2,2024-05-05,2024,5,5,PM2,9.721627739130435
2,2024-05-05,2024,5,5,RAIN,0.7964077826086956
2,2024-05-05,2024,5,5,RH,77.96443043478261
2,2024-05-05,2024,5,5,So2,3.0121734782608693
2,2024-05-05,2024,5,5,WDD,163.84741391304348
2,2024-05-05,2024,5,5,WDS,2.2532821739130435
2,2024-05-06,2024,5,6,O3,4.907459565217391
2,2024-05-06,2024,5,6,PM10,16.35392852173913
2,2024-05-06,2024,5,6,PM2,5.028855652173913
2,2024-05-06,2024,5,6,RAIN,0.00468595652173913
2,2024-05-06,2024,5,6,RH,63.055041304347824
2,2024-05-06,2024,5,6,So2,4.191804086956522
2,2024-05-06,2024,5,6,WDD,160.59450739130435
2,2024-05-06,2024,5,6,WDS,2.2306280000000003
2,2024-05-07,2024,5,7,O3,3.638554217391304
2,2024-05-07,2024,5,7,PM10,25.697735217391305
2,2024-05-07,2024,5,7,PM2,14.929350217391303
2,2024-05-07,2024,5,7,RAIN,0.33618360869565217
2,2024-05-07,2024,5,7,RH,73.37825391304348
2,2024-05-07,2024,5,7,So2,4.293955869565218
2,2024-05-07,2024,5,7,WDD,190.83237391304345
2,2024-05-07,2024,5,7,WDS,3.1520350434782607
2,2024-05-08,2024,5,8,O3,5.0450433529411765
2,2024-05-08,2024,5,8,PM10,29.71783294117647
2,2024-05-08,2024,5,8,PM2,17.699722470588235
2,2024-05-08,2024,5,8,RAIN,0.0
2,2024-05-08,2024,5,8,RH,75.50946941176471
2,2024-05-08,2024,5,8,So2,5.173016117647059
2,2024-05-08,2024,5,8,WDD,180.84484882352942
2,2024-05-08,2024,5,8,WDS,2.598031
2,2024-05-09,2024,5,9,O3,1.759271
2,2024-05-09,2024,5,9,PM10,17.48355
2,2024-05-09,2024,5,9,PM2,22.20697
2,2024-05-09,2024,5,9,RAIN,1.470833
2,2024-05-09,2024,5,9,RH,85.02
2,2024-05-09,2024,5,9,So2,2.568975
2,2024-05-09,2024,5,9,WDD,237.0278
2,2024-05-09,2024,5,9,WDS,1.863889
2,2024-05-10,2024,5,10,O3,2.871654
2,2024-05-10,2024,5,10,PM10,4.640181
2,2024-05-10,2024,5,10,PM2,3.083729
2,2024-05-10,2024,5,10,RAIN,0.0
2,2024-05-10,2024,5,10,RH,88.76
2,2024-05-10,2024,5,10,So2,2.528758
2,2024-05-10,2024,5,10,WDD,246.9875
2,2024-05-10,2024,5,10,WDS,2.679444
2,2024-05-11,2024,5,11,O3,0.6292555
2,2024-05-11,2024,5,11,PM10,16.10293
2,2024-05-11,2024,5,11,PM2,13.988866999999999
2,2024-05-11,2024,5,11,RAIN,0.0
2,2024-05-11,2024,5,11,RH,78.442705
2,2024-05-11,2024,5,11,So2,1.247655
2,2024-05-11,2024,5,11,WDD,246.17435
2,2024-05-11,2024,5,11,WDS,2.3940970000000004
2,2024-05-12,2024,5,12,O3,3.3252485454545453
2,2024-05-12,2024,5,12,PM10,20.286682347826087
2,2024-05-12,2024,5,12,PM2,13.145471043478262
2,2024-05-12,2024,5,12,RAIN,0.13250213043478262
2,2024-05-12,2024,5,12,RH,78.67674739130435
2,2024-05-12,2024,5,12,So2,1.7991441739130436
2,2024-05-12,2024,5,12,WDD,206.47483086956524
2,2024-05-12,2024,5,12,WDS,2.918930434782609
2,2024-05-13,2024,5,13,O3,0.930793
2,2024-05-13,2024,5,13,PM10,7.902428
2,2024-05-13,2024,5,13,PM2,12.37275
2,2024-05-13,2024,5,13,RAIN,0.066389
2,2024-05-13,2024,5,13,RH,86.73167
2,2024-05-13,2024,5,13,So2,1.398553
2,2024-05-13,2024,5,13,WDD,73.61945
2,2024-05-13,2024,5,13,WDS,1.65
2,2024-05-14,2024,5,14,O3,4.443427
2,2024-05-14,2024,5,14,PM10,15.547550000000001
2,2024-05-14,2024,5,14,PM2,11.69477
2,2024-05-14,2024,5,14,RAIN,0.0
2,2024-05-14,2024,5,14,RH,77.01089999999999
2,2024-05-14,2024,5,14,So2,1.4243145
2,2024-05-14,2024,5,14,WDD,254.75975
2,2024-05-14,2024,5,14,WDS,2.6829165
2,2024-05-15,2024,5,15,O3,11.522079739130435
2,2024-05-15,2024,5,15,PM10,10.36234347826087
2,2024-05-15,2024,5,15,PM2,8.953212130434782
2,2024-05-15,2024,5,15,RAIN,0.058846608695652176
2,2024-05-15,2024,5,15,RH,76.56200347826086
2,2024-05-15,2024,5,15,So2,2.241564409090909
2,2024-05-15,2024,5,15,WDD,169.9921491304348
2,2024-05-15,2024,5,15,WDS,3.126805565217391
2,2024-05-16,2024,5,16,O3,10.053155173913042
2,2024-05-16,2024,5,16,PM10,27.365168695652173
2,2024-05-16,2024,5,16,PM2,16.98821195652174
2,2024-05-16,2024,5,16,RAIN,1.1511958260869566
2,2024-05-16,2024,5,16,RH,80.14714434782609
2,2024-05-16,2024,5,16,So2,3.237959727272727
2,2024-05-16,2024,5,16,WDD,195.37632086956523
2,2024-05-16,2024,5,16,WDS,2.615302043478261
2,2024-05-17,2024,5,17,O3,8.463065272727272
2,2024-05-17,2024,5,17,PM10,31.658556363636364
2,2024-05-17,2024,5,17,PM2,14.895336590909091
2,2024-05-17,2024,5,17,RAIN,0.0
2,2024-05-17,2024,5,17,RH,70.32959590909091
2,2024-05-17,2024,5,17,So2,2.84949355
2,2024-05-17,2024,5,17,WDD,194.41274681818183
2,2024-05-17,2024,5,17,WDS,2.0687879545454546
2,2024-05-18,2024,5,18,O3,0.969068
2,2024-05-18,2024,5,18,PM10,29.8864
2,2024-05-18,2024,5,18,PM2,23.34607
2,2024-05-18,2024,5,18,RAIN,0.0
2,2024-05-18,2024,5,18,RH,81.50694
2,2024-05-18,2024,5,18,So2,0.454847
2,2024-05-18,2024,5,18,WDD,149.6708
2,2024-05-18,2024,5,18,WDS,3.319444
2,2024-05-19,2024,5,19,O3,3.3608979999999997
2,2024-05-19,2024,5,19,PM10,26.033825
2,2024-05-19,2024,5,19,PM2,8.040106
2,2024-05-19,2024,5,19,RAIN,0.0
2,2024-05-19,2024,5,19,RH,71.28596999999999
2,2024-05-19,2024,5,19,So2,1.240574
2,2024-05-19,2024,5,19,WDD,114.7243
2,2024-05-19,2024,5,19,WDS,2.5622915
2,2024-05-20,2024,5,20,O3,3.804999590909091
2,2024-05-20,2024,5,20,PM10,28.719214347826085
2,2024-05-20,2024,5,20,PM2,15.378182086956523
2,2024-05-20,2024,5,20,RAIN,0.14527778260869564
2,2024-05-20,2024,5,20,RH,68.75218043478262
2,2024-05-20,2024,5,20,So2,3.6923251739130434
2,2024-05-20,2024,5,20,WDD,141.03109999999998
2,2024-05-20,2024,5,20,WDS,2.5809480434782612
2,2024-05-21,2024,5,21,O3,2.715602090909091
2,2024-05-21,2024,5,21,PM10,20.73905272727273
2,2024-05-21,2024,5,21,PM2,14.595776363636363
2,2024-05-21,2024,5,21,RAIN,0.0064899090909090905
2,2024-05-21,2024,5,21,RH,77.10156545454545
2,2024-05-21,2024,5,21,So2,1.5247852727272728
2,2024-05-21,2024,5,21,WDD,172.93397363636362
2,2024-05-21,2024,5,21,WDS,3.423548
2,2025-01-23,2025,1,23,O3,8.877993
2,2025-01-23,2025,1,23,PM10,42.27891928571429
2,2025-01-23,2025,1,23,PM2,20.215829000000003
2,2025-01-23,2025,1,23,RAIN,0.0
2,2025-01-23,2025,1,23,RH,50.953631428571434
2,2025-01-23,2025,1,23,So2,8.815916357142857
2,2025-01-23,2025,1,23,WDD,190.70922142857142
2,2025-01-23,2025,1,23,WDS,3.0920338571428574
2,2025-01-24,2025,1,24,O3,6.011882782608695
2,2025-01-24,2025,1,24,PM10,44.19847782608696
2,2025-01-24,2025,1,24,PM2,20.800776956521737
2,2025-01-24,2025,1,24,RAIN,0.005012086956521739
2,2025-01-24,2025,1,24,RH,74.28481956521739
2,2025-01-24,2025,1,24,So2,8.02871947826087
2,2025-01-24,2025,1,24,WDD,200.9155747826087
2,2025-01-24,2025,1,24,WDS,2.4640640869565216
2,2025-01-25,2025,1,25,O3,5.117734761904762
2,2025-01-25,2025,1,25,PM10,29.631644761904763
2,2025-01-25,2025,1,25,PM2,16.08022804761905
2,2025-01-25,2025,1,25,RAIN,0.0007142857142857143
2,2025-01-25,2025,1,25,RH,67.07958857142857
2,2025-01-25,2025,1,25,So2,5.825398761904761
2,2025-01-25,2025,1,25,WDD,158.3836619047619
2,2025-01-25,2025,1,25,WDS,2.540654761904762
2,2025-01-26,2025,1,26,O3,6.541408
2,2025-01-26,2025,1,26,PM10,14.258861478260869
2,2025-01-26,2025,1,26,PM2,6.520680652173913
2,2025-01-26,2025,1,26,RAIN,0.0
2,2025-01-26,2025,1,26,RH,58.79997391304348
2,2025-01-26,2025,1,26,So2,2.6573600555555554
2,2025-01-26,2025,1,26,WDD,105.07939652173914
2,2025-01-26,2025,1,26,WDS,3.5429465217391303
2,2025-01-27,2025,1,27,O3,6.157908000000001
2,2025-01-27,2025,1,27,PM10,30.948108260869564
2,2025-01-27,2025,1,27,PM2,12.174500043478261
2,2025-01-27,2025,1,27,RAIN,0.0
2,2025-01-27,2025,1,27,RH,62.33982521739131
2,2025-01-27,2025,1,27,So2,10.47548204347826
2,2025-01-27,2025,1,27,WDD,92.85712826086956
2,2025-01-27,2025,1,27,WDS,3.1431158260869565
2,2025-01-28,2025,1,28,O3,4.615639260869566
2,2025-01-28,2025,1,28,PM10,94.39183325
2,2025-01-28,2025,1,28,PM2,14.610178304347826
2,2025-01-28,2025,1,28,RAIN,0.01142513043478261
2,2025-01-28,2025,1,28,RH,64.80836956521739
2,2025-01-28,2025,1,28,So2,19.206856173913046
2,2025-01-28,2025,1,28,WDD,129.02252391304347
2,2025-01-28,2025,1,28,WDS,2.4422706086956523
2,2025-01-29,2025,1,29,O3,5.4550920000000005
2,2025-01-29,2025,1,29,PM10,10.9074448
2,2025-01-29,2025,1,29,PM2,18.48675852173913
2,2025-01-29,2025,1,29,RAIN,0.0
2,2025-01-29,2025,1,29,RH,67.34379173913044
2,2025-01-29,2025,1,29,So2,6.656529086956522
2,2025-01-29,2025,1,29,WDD,167.4123865217391
2,2025-01-29,2025,1,29,WDS,2.4554710434782607
2,2025-01-30,2025,1,30,O3,5.036557
2,2025-01-30,2025,1,30,PM10,31.766705454545455
2,2025-01-30,2025,1,30,PM2,15.36564959090909
2,2025-01-30,2025,1,30,RAIN,0.0
2,2025-01-30,2025,1,30,RH,62.496255909090905
2,2025-01-30,2025,1,30,So2,3.6297920476190475
2,2025-01-30,2025,1,30,WDD,121.03592545454545
2,2025-01-30,2025,1,30,WDS,2.5847916363636365
2,2025-01-31,2025,1,31,O3,8.743711000000001
2,2025-01-31,2025,1,31,PM10,27.705759999999998
2,2025-01-31,2025,1,31,PM2,10.669045
2,2025-01-31,2025,1,31,RAIN,0.002361
2,2025-01-31,2025,1,31,RH,52.18625
2,2025-01-31,2025,1,31,So2,2.8674749999999998
2,2025-01-31,2025,1,31,WDD,139.34375
2,2025-01-31,2025,1,31,WDS,2.4926389999999996
2,2025-02-01,2025,2,1,O3,7.327633217391304
2,2025-02-01,2025,2,1,PM10,28.47012304347826
2,2025-02-01,2025,2,1,PM2,13.405701217391304
2,2025-02-01,2025,2,1,RAIN,0.0
2,2025-02-01,2025,2,1,RH,66.29170347826087
2,2025-02-01,2025,2,1,So2,10.582594260869564
